,Genome,Genus,Species,AA10,AA3,CBM0,CBM13,CBM18,CBM3,CBM32,CBM4,CBM48,CBM5,CBM50,CBM63,CBM67,CBM91,CE1,CE11,CE12,CE2,CE4,CE8,CE9,GH0,GH1,GH102,GH103,GH104,GH105,GH106,GH108,GH113,GH12,GH121,GH127,GH13,GH140,GH146,GH148,GH15,GH153,GH154,GH16,GH18,GH19,GH2,GH23,GH24,GH25,GH26,GH28,GH3,GH30,GH31,GH32,GH33,GH36,GH37,GH38,GH39,GH4,GH42,GH43,GH5,GH51,GH53,GH65,GH68,GH73,GH77,GH78,GH8,GH88,GH91,GH94,GT0,GT1,GT101,GT102,GT11,GT111,GT14,GT19,GT2,GT20,GT21,GT24,GT25,GT26,GT28,GT30,GT32,GT35,GT4,GT41,GT5,GT51,GT52,GT56,GT73,GT8,GT81,GT83,GT84,GT9,GT97,PL0,PL1,PL10,PL11,PL17,PL2,PL22,PL26,PL3,PL35,PL38,PL4,PL9
50,GCA_001429565.2,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,7,1,0,0,1,1,1,0,1,2,1,0,11,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,7,1,0,0,4,2,0,1,2,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,1,1,1,3,0,1,0,1,1,1,0,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
51,GCA_009931195.1,Pectobacterium,carotovorum subsp. carotovorum,0,1,0,1,0,1,2,0,2,1,6,1,0,2,1,1,1,0,1,2,1,1,9,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,6,3,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,0,1,1,4,0,0,6,0,0,0,2,1,1,2,0,1,1,1
52,GCA_027920765.2,Dickeya,solani,0,1,1,0,0,0,0,0,2,2,6,1,0,1,1,1,1,0,1,2,1,1,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,1,4,3,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,12,0,0,0,0,1,1,1,0,2,8,1,1,4,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,1,1,3
53,GCA_022359025.1,Brenneria,goodwinii,0,0,0,0,0,1,0,0,2,1,5,0,0,0,0,1,1,0,1,0,1,0,6,1,1,1,2,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,1,5,1,0,0,1,4,0,2,4,0,1,2,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,9,1,1,0,0,1,1,1,0,2,2,0,1,3,0,1,0,2,1,1,1,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0
54,GCA_016949545.1,Pectobacterium,brasiliense,0,1,0,1,0,1,3,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,10,1,2,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,8,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,2,1,0,2,0,0,1,2
55,GCA_922016765.1,Pectobacterium,versatile,0,1,0,1,0,1,3,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,6,2,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,1,2,3,0,1,3,0,1,0,1,0,1,1,4,0,0,6,0,0,0,2,1,1,2,0,0,1,2
56,GCA_003402555.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,11,1,1,0,2,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,7,0,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,1,2,2,1,1,3,0,1,0,1,0,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
57,GCA_000749845.1,Pectobacterium,betavasculorum,0,0,0,1,0,1,0,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,4,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,8,1,0,0,4,3,0,2,2,1,0,0,1,0,2,1,0,1,0,2,0,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,1,4,0,0,0,0,1,1,1,0,2,3,0,1,3,0,1,0,2,1,0,0,3,0,0,6,0,0,0,1,1,1,2,0,0,1,2
58,GCA_003594995.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,3,1,1,3,0,1,0,0,1,1,1,4,0,0,6,0,0,0,2,1,1,2,0,0,1,2
59,GCA_002288545.1,Pectobacterium,polaris,0,1,0,1,0,1,1,0,2,1,6,1,0,1,1,1,1,0,1,2,1,1,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,1,0,2,1,1,2,0,1,1,2
60,GCA_028335745.1,Pectobacterium,sp. A5351,0,2,1,1,0,1,1,0,2,1,6,1,0,2,1,1,1,0,0,1,1,0,7,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,2,0,0,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,6,0,0,0,1,1,1,1,1,2,4,1,1,4,0,1,0,2,0,1,0,3,0,0,6,0,0,0,2,1,1,2,0,1,1,2
61,GCA_002904085.1,Pectobacterium,odoriferum,0,1,0,1,0,1,1,0,2,1,5,1,0,0,1,1,1,0,0,2,1,0,9,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,8,2,0,0,4,2,0,0,2,1,0,0,1,0,3,1,1,1,0,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,4,0,1,3,0,1,0,2,1,1,1,4,0,0,6,0,0,0,2,1,1,2,0,0,1,2
62,GCA_022747725.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,8,0,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,0,2,3
63,GCA_000406145.1,Dickeya,dadantii NCPPB 898,0,1,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,0,1,2,0,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,4,3,0,1,5,3,2,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,2,1,0,1,0,0,0,1,2,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,0,1,3
64,GCA_013339845.1,Dickeya,solani,0,1,0,0,0,0,0,0,2,2,7,1,0,0,1,1,2,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,1,4,3,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,0,1,3
65,GCA_016949215.1,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,6,0,0,0,1,1,2,0,0,2,1,0,10,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,5,1,0,0,3,2,0,1,1,1,1,0,2,0,1,1,1,1,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0,0,1,0,1,1,1,0,2,3,0,1,3,0,1,0,1,0,1,0,3,0,0,5,0,0,0,2,1,1,1,0,0,1,2
66,GCA_013168455.1,Dickeya,dadantii,0,1,0,0,0,0,1,0,1,2,6,1,0,0,1,1,0,0,1,1,1,0,4,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,6,1,0,1,4,3,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,5,1,1,3,0,0,0,0,1,1,0,2,0,0,6,0,0,0,1,1,0,1,0,0,1,3
67,GCA_922031085.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,6,0,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
68,GCA_003269835.1,Lonsdalea,quercina,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,1,0,0,1,0,1,0,2,1,1,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,2,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,1,6,2,0,0,0,1,1,1,0,0,9,0,0,3,0,1,0,0,1,0,1,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1
69,GCA_020683105.1,Pectobacterium,brasiliense,0,1,0,1,0,1,2,0,2,1,6,1,0,1,1,1,2,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,3,1,1,3,0,1,0,1,0,1,0,4,0,0,6,0,0,0,2,1,0,2,0,1,1,2
70,GCA_022748395.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,7,0,1,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,0,2,3
71,GCA_000173155.1,Pectobacterium,carotovorum subsp. carotovorum WPP14,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,11,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,5,3,0,0,4,3,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,2,4,0,0,6,0,0,0,3,1,2,2,0,0,1,2
72,GCA_000406325.1,Dickeya,zeae MK19,0,0,0,0,0,0,1,0,2,2,6,1,0,0,1,1,1,0,1,1,1,0,3,1,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,5,2,0,0,3,3,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,0,2,0,0,2,3
73,GCA_024138995.1,Lonsdalea,populi,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,1,0,0,1,0,1,0,3,1,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,2,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,1,7,2,0,0,0,1,1,1,0,0,10,0,0,3,0,1,0,0,1,0,1,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1
74,GCA_003115815.1,Brenneria,roseae subsp. americana,0,1,0,0,0,0,0,0,2,1,6,0,0,0,0,1,1,0,0,1,1,0,3,1,1,2,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,2,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,1,1,1,0,2,3,1,1,3,0,1,1,2,1,0,1,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0
75,GCA_002904225.1,Pectobacterium,odoriferum,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,0,2,1,0,9,1,1,0,2,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,7,2,0,0,4,2,0,0,2,1,0,0,1,0,3,1,1,1,0,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,6,0,0,0,0,1,1,1,1,2,4,1,1,3,0,1,0,2,1,1,1,4,0,0,6,0,0,0,2,1,1,2,0,0,1,2
76,GCA_003992745.1,Pectobacterium,parmentieri,0,0,0,1,0,1,1,0,2,1,6,1,0,3,1,1,1,0,1,2,2,0,8,1,1,0,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,9,2,0,0,3,3,0,1,1,1,2,0,1,0,0,2,3,1,0,2,1,0,3,1,0,1,0,0,0,2,1,0,0,0,0,0,1,11,0,0,0,0,1,1,1,0,2,6,0,1,3,0,1,0,2,0,1,0,3,0,0,5,0,0,0,2,1,1,1,0,1,1,2
77,GCA_016864935.1,Pectobacterium,parmentieri,0,0,0,1,0,1,1,0,2,1,6,1,0,3,1,1,1,0,1,2,2,0,7,1,1,0,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,8,0,0,0,3,3,0,1,1,1,2,0,1,0,0,2,3,1,0,2,1,0,3,1,0,1,0,0,0,2,1,0,0,0,1,0,1,11,0,0,0,1,1,1,1,1,3,6,0,1,3,1,1,0,2,0,1,0,3,0,0,5,0,0,0,1,1,1,1,0,1,1,2
78,GCA_020047135.1,Pectobacterium,polaris,0,1,0,1,0,1,1,0,2,1,6,1,0,1,1,1,1,0,1,2,1,1,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,8,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,1,0,2,1,1,2,0,1,1,2
79,GCA_013339875.1,Dickeya,solani,0,1,0,0,0,0,0,0,2,2,6,1,0,0,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,1,4,3,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,12,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,0,1,3
80,GCA_012278555.1,Dickeya,zeae,0,0,0,0,0,0,0,0,2,2,6,1,0,0,1,1,1,0,1,1,1,0,5,1,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,4,0,0,1,2,3,1,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,13,0,0,0,0,1,1,1,0,2,7,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,1,1,0,1,0,1,2,3
81,GCA_011378965.1,Pectobacterium,polaris,0,1,0,1,0,1,2,0,2,1,6,0,0,0,1,1,1,0,1,2,1,0,7,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,9,3,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,0,1,1,1,1,2,5,1,1,3,0,1,0,2,1,1,0,3,0,0,5,0,1,0,2,1,0,1,0,0,1,2
82,GCA_016949995.1,Pectobacterium,brasiliense,0,1,0,1,0,1,3,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,10,1,2,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,8,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,2,1,0,2,0,0,1,2
83,GCA_000400505.1,Musicola,paradisiaca NCPPB 2511,0,0,0,0,0,0,0,0,2,2,6,0,0,0,1,1,1,0,1,1,1,0,7,1,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,4,1,0,0,2,3,1,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,7,0,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,1,1,0,0,0,0,0,3
84,GCA_020520265.1,Pectobacterium,carotovorum,0,1,0,1,0,1,1,0,2,1,6,1,0,2,1,1,1,0,0,2,1,0,11,1,2,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,6,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,3,1,0,2,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,10,0,0,0,0,1,1,1,1,2,5,0,1,3,0,1,0,2,1,1,1,3,0,0,6,0,1,0,2,1,1,2,0,1,1,2
85,GCA_017656535.1,Dickeya,fangzhongdai,0,1,0,0,0,0,2,1,2,2,6,1,0,0,1,1,1,0,1,2,1,0,4,1,2,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,1,4,2,0,1,3,3,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,8,1,1,3,0,1,0,0,1,1,0,4,0,0,7,1,0,0,1,1,1,2,0,0,1,3
86,GCA_022747785.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,7,0,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,1,1,0,1,1,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,0,2,3
87,GCA_013334125.1,Dickeya,solani,0,1,0,0,0,0,0,0,2,2,6,1,0,1,1,1,1,0,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,1,4,3,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,12,0,0,0,0,1,1,1,0,2,8,1,1,3,0,1,0,0,1,1,0,4,0,0,7,0,0,0,1,1,1,2,0,1,1,3
88,GCA_019056595.1,Pectobacterium,atrosepticum,0,1,0,1,0,1,1,0,2,1,6,1,0,1,1,1,1,0,1,2,1,0,9,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,1,10,0,0,0,4,3,0,1,1,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,11,0,0,0,0,1,1,1,0,2,6,0,1,5,0,1,1,1,1,1,0,3,0,0,6,0,0,0,2,1,1,2,0,1,1,2
89,GCA_020423105.1,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,6,1,0,1,1,1,1,0,1,2,1,0,11,1,1,1,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,8,3,0,0,4,2,0,1,2,1,1,0,1,0,2,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,2,4,0,1,3,0,1,0,2,1,1,0,4,0,0,6,0,1,0,2,1,1,2,0,1,1,2
90,GCA_025466295.1,Pectobacterium,polaris,0,1,0,1,0,1,2,0,2,1,6,1,0,0,0,1,1,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,1,0,2,1,1,2,0,0,1,2
91,GCA_016106785.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,0,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,8,1,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,1,8,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,0,2,3
92,GCA_000808145.1,Pectobacterium,brasiliense,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,2,0,1,2,1,0,10,1,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,0,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,0,0,2,1,0,2,0,0,1,2
93,GCA_014050115.1,Pectobacterium,aroidearum,0,1,0,1,0,1,3,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,0,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,7,2,0,0,5,3,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,8,0,0,0,0,1,1,1,1,2,2,1,1,3,0,1,0,5,1,1,0,3,0,0,6,0,0,0,2,1,1,2,1,0,1,2
94,GCA_020406695.1,Pectobacterium,polaris,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,7,1,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,1,1,0,4,0,0,6,0,1,0,2,1,1,1,0,0,1,2
95,GCA_018361145.1,Dickeya,dianthicola,0,0,0,0,0,0,1,0,2,2,6,2,0,1,1,1,1,1,1,2,1,0,5,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,9,1,0,0,3,3,0,1,2,1,1,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,1,11,0,0,0,0,1,1,1,0,2,5,1,1,3,0,1,0,0,1,1,1,4,0,0,7,0,0,0,1,1,1,2,0,1,2,3
96,GCA_020406595.1,Pectobacterium,odoriferum,0,1,0,1,0,1,2,0,2,1,6,1,0,0,1,1,1,0,0,2,1,0,9,1,1,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,6,4,0,0,4,2,0,0,2,1,0,0,1,0,3,1,1,1,0,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,6,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,2,1,1,1,3,0,0,6,0,0,0,2,1,1,2,0,0,1,2
97,GCA_000803215.1,Pectobacterium,fontis,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,3,1,1,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,2,0,0,1,0,0,0,1,0,0,1,1,1,0,2,0,0,1,1,0,1,0,0,0,2,1,0,0,0,0,0,1,7,0,0,0,0,1,1,1,0,2,1,0,1,3,1,1,0,2,0,1,0,3,0,0,3,0,1,0,2,1,1,1,0,0,2,2
98,GCA_003269505.1,Lonsdalea,populi,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,1,0,1,0,3,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,2,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,1,7,2,0,0,0,1,1,1,0,0,8,0,0,3,0,1,0,0,1,0,1,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1
99,GCA_000688675.1,Lonsdalea,quercina subsp. quercina,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,1,0,0,2,0,1,0,2,1,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,2,0,1,3,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,2,0,0,1,1,1,0,0,0,0,0,1,8,2,0,0,0,1,1,1,0,0,8,0,0,3,0,1,0,0,1,0,1,4,0,0,2,0,0,0,0,0,0,1,0,0,0,1
100,GCA_002983505.1,Pectobacterium,versatile,0,1,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,1,0,10,1,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,6,2,0,0,4,2,0,1,1,1,1,0,1,0,1,1,2,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,1,1,1,0,2,4,1,1,3,0,1,0,0,0,1,1,4,0,0,6,0,0,0,2,1,1,2,0,0,1,2
101,GCA_000632375.1,Pectobacterium,parmentieri CFIA1002,0,0,0,1,0,1,1,0,2,1,6,1,0,0,1,1,1,0,1,2,2,0,7,1,1,0,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,7,0,0,0,3,3,0,1,1,1,2,0,1,0,0,2,3,1,0,2,1,0,5,1,0,1,0,0,0,1,1,0,0,1,0,0,1,10,0,0,0,0,1,1,1,0,2,6,0,1,4,0,1,0,2,0,1,0,3,0,0,5,0,0,0,2,1,1,1,0,0,1,2
